0.06,0.08,-0.36,-47.49,-110.9,17.52
0.06,0.02,-0.34,-51.63,-97.8,32.8
0.2,0.14,-0.14,-45.58,-83.2,23.71
0.16,-0.05,-0.09,-44.64,-67.96,20.13
0.16,-0.07,0.0,-29.77,-48.76,10.33
0.15,0.1,0.15,-31.35,-24.04,-9.76
0.06,0.06,0.08,-19.78,-32.16,-29.61
0.0,0.15,0.07,4.6,13.49,-21.97
-0.12,0.11,0.01,4.3,-9.49,-36.13
0.01,0.18,0.01,12.83,-8.05,-9.06
0.0,0.09,-0.04,21.95,34.93,21.51
0.01,0.14,0.02,10.11,13.35,4.3
0.01,0.11,0.05,1.59,-2.98,-5.97
0.06,0.03,0.01,22.02,20.03,5.14
0.03,0.04,0.03,34.82,51.93,15.35
0.04,0.11,0.03,35.04,37.58,9.38
0.04,0.2,0.0,45.85,66.0,9.78
-0.08,0.21,0.01,46.43,73.49,10.83
-0.08,0.21,0.01,22.99,24.95,-5.52
-0.06,0.17,0.03,11.01,22.06,-8.0
-0.02,0.16,0.02,0.55,12.23,-11.55
-0.01,0.13,0.03,-5.17,0.05,-20.45
0.0,0.1,0.01,-2.37,1.05,-10.74
-0.01,0.12,0.02,-5.4,4.44,-2.29
0.02,0.11,0.0,-11.89,-9.09,9.92
0.03,0.09,-0.03,-11.48,-5.9,17.11
0.06,0.13,-0.04,-13.1,-7.06,17.73
0.04,0.03,-0.1,-4.52,-3.56,16.26
0.07,0.1,-0.09,13.19,13.75,15.27
0.06,0.18,-0.06,11.75,9.23,11.42
-0.01,-0.01,-0.15,14.94,5.67,-7.71
0.02,0.22,0.0,19.94,20.28,-14.03
0.0,0.23,0.07,-17.68,-8.06,-3.16
0.01,0.0,-0.02,-1.24,-26.19,-16.55
0.04,0.18,0.06,11.13,22.5,5.48
-0.02,0.07,0.02,-6.34,-19.27,-3.46
0.05,0.1,0.02,5.82,5.42,9.9
0.01,0.11,0.01,3.21,4.79,6.41
0.03,0.11,0.01,0.2,-0.37,2.33
0.03,0.12,0.02,0.03,0.56,5.4
