-0.2,-0.03,-0.17,-145.72,50.61,-10.82
0.0,-0.04,-0.87,130.68,-29.81,44.04
-0.26,-0.7,-0.25,50.92,-27.15,210.14
-0.03,0.52,-0.02,-168.01,-102.02,136.6
0.55,1.64,0.84,-71.47,8.29,5.15
0.97,0.96,0.63,205.78,233.22,-170.91
-0.67,-0.55,-0.22,150.1,11.64,-205.58
-1.83,0.42,-0.25,-287.72,78.84,218.19
-0.48,0.09,-0.7,-81.26,234.38,252.63
-0.13,0.53,-1.85,-304.8,206.17,156.51
0.17,0.19,-1.96,-321.08,158.83,-16.13
-0.34,-0.02,-1.47,-321.07,128.71,-70.66
-1.57,1.7,0.54,-273.22,-2.71,-191.81
0.71,1.64,-0.67,-3.87,-32.8,-68.2
-0.01,1.42,-0.93,13.91,18.39,17.98
0.12,1.51,-0.97,-13.21,-5.05,-14.09
0.11,1.53,-0.91,-22.84,1.15,-20.76
0.13,1.52,-0.92,-47.94,-16.44,-19.95
0.01,1.48,-0.73,-43.23,-34.79,-28.29
-0.17,1.32,-0.39,38.29,-52.62,1.12
-0.16,1.08,-0.44,133.29,-95.22,-18.02
0.0,0.58,-1.46,223.04,-2.02,-75.04
-0.5,0.23,-0.82,209.07,-151.46,-100.71
-0.59,0.17,-0.79,134.29,-226.59,-242.13
-0.45,0.2,-0.43,-12.14,-198.66,-182.04
-0.17,0.18,-0.14,-12.92,60.61,33.23
-0.18,0.15,-0.16,18.95,14.8,25.91
-0.14,0.1,-0.11,19.37,-11.33,24.21
-0.05,0.14,-0.03,-22.79,-79.58,-0.25
0.02,0.12,-0.05,-22.86,-74.83,5.4
0.07,0.1,-0.05,-20.29,-24.48,3.98
-0.01,0.09,-0.08,-9.77,44.69,14.53
-0.13,0.15,-0.1,12.57,45.52,-8.41
-0.18,0.23,-0.06,-5.8,4.95,-26.05
-0.11,0.12,-0.13,13.43,-17.06,-25.32
-0.1,0.22,-0.11,13.79,28.53,20.5
-0.11,0.15,-0.09,-1.19,22.73,40.78
-0.05,0.18,-0.05,-9.15,10.97,33.33
-0.1,0.11,-0.03,-7.65,15.44,22.77
-0.11,0.1,-0.03,-11.57,-8.21,-1.87
