0.45,-0.68,0.87,184.96,-89.68,-138.52
0.60,-0.63,0.56,216.39,33.76,-197.52
0.66,-0.18,0.10,221.04,159.35,-195.12
0.45,0.28,-0.16,173.67,161.64,-173.75
0.21,0.82,-0.27,214.09,208.65,-148.45
-0.11,1.23,0.02,222.72,185.34,-111.41
-0.43,1.54,-0.62,222.72,141.80,-144.42
-0.85,1.77,-0.71,207.81,148.01,-171.60
-0.99,1.47,-1.20,177.86,130.56,-161.07
-1.15,1.63,-0.93,14.81,93.06,-145.44
-1.32,1.45,-1.21,24.84,110.97,-112.02
-1.10,1.34,-1.12,-39.81,-23.96,45.20
-0.96,1.49,-0.92,19.33,-0.68,20.23
-1.19,1.55,-1.07,51.46,11.36,25.73
-1.16,1.51,-1.37,55.95,-2.66,102.25
-1.21,1.33,-1.82,-17.08,-25.17,211.81
-1.06,0.74,-1.97,-247.16,-33.14,282.99
-0.15,0.14,-1.07,-320.81,139.32,283.08
-0.06,-0.59,-0.88,-320.85,183.71,113.61
-0.15,-0.71,0.45,-322.75,44.26,-19.75
-0.31,-0.66,0.36,-318.42,29.82,51.04
-0.46,-0.82,0.84,-94.02,-0.25,-41.34
-0.23,-0.32,0.54,-9.36,-72.27,-65.11
0.08,0.10,0.08,103.03,27.09,-50.08
-0.04,0.52,0.58,82.22,2.49,-53.23
-0.10,0.55,0.65,-48.58,16.78,36.01
0.10,0.28,0.38,-166.09,17.97,88.15
0.05,-0.11,0.51,-195.51,51.69,37.97
0.17,-0.18,0.38,-126.25,30.12,18.20
-0.07,-0.09,0.24,-87.14,21.42,8.59
-0.04,0.00,0.06,-4.76,-28.62,-33.14
-0.33,0.06,0.00,38.39,-53.98,-67.67
0.12,0.06,-0.01,43.94,34.75,43.61
-0.10,0.13,0.04,12.21,39.68,31.28
0.07,0.08,-0.04,-17.82,-11.57,-11.46
-0.18,0.09,-0.15,7.97,38.37,-5.17
-0.14,0.12,-0.05,1.69,-8.02,9.39
-0.05,0.11,-0.01,-22.45,-5.50,4.31
-0.03,0.09,0.02,-16.96,-10.27,0.11
-0.04,0.09,0.02,-6.55,-9.93,1.93
-0.06,0.11,-0.01,-3.52,16.15,6.08
-0.08,0.11,-0.02,-2.15,10.71,1.63
-0.06,0.11,-0.04,-2.82,5.50,-0.46
-0.08,0.10,-0.02,-7.45,0.05,0.80
-0.06,0.10,-0.00,-8.89,-2.41,0.43
-0.06,0.09,-0.00,-3.44,4.14,1.88
-0.07,0.11,-0.02,-1.34,1.26,2.35
-0.05,0.11,-0.01,-5.61,-1.56,1.91
-0.04,0.11,0.01,-7.79,-0.16,-0.48
-0.05,0.10,0.01,-6.22,8.61,0.82
