0.46,1.11,-0.25,-59.26,127.93,-63.31
-0.14,-0.49,-0.64,-5.14,-151.29,-227.22
-0.38,-0.48,-0.5,-34.18,36.47,41.29
0.7,-0.01,-0.71,-41.37,-89.04,-34.6
-0.23,-0.5,-0.63,-86.2,68.65,36.86
0.07,-0.37,-0.78,-27.32,44.08,65.36
0.17,-0.79,-0.81,114.98,3.97,100.96
-0.24,0.24,-0.25,-4.41,24.89,2.44
-0.26,0.08,-0.32,24.58,12.62,-24.16
-0.15,0.09,-0.16,7.68,-9.57,-12.32
-0.19,0.09,-0.29,18.46,-6.68,12.39
-0.19,0.11,-0.11,9.67,-0.72,6.4
-0.13,0.09,-0.2,-6.68,6.82,-9.67
-0.11,0.1,-0.16,6.6,14.02,-6.03
-0.11,0.11,-0.16,3.32,2.75,7.51
-0.16,0.12,-0.16,16.01,-8.48,12.41
-0.2,0.08,0.0,-37.43,1.16,-5.53
0.1,-0.68,-0.77,-19.51,198.56,-73.26
0.41,-0.71,-0.97,-52.82,2.93,30.25
0.02,-0.29,-0.26,-16.1,45.48,53.03
0.0,-0.14,-0.06,-26.33,-18.71,26.61
-0.15,0.15,-0.07,-17.27,-80.89,-3.32
0.05,0.16,-0.09,48.75,-36.77,-14.17
-0.24,0.31,-0.19,3.81,30.21,41.99
-0.08,0.73,-0.24,57.29,65.08,14.52
-0.16,0.85,-0.33,58.41,78.64,-1.9
-0.28,0.54,-0.36,4.95,82.21,-25.08
-0.32,0.19,-0.38,-9.61,62.21,-57.35
-0.46,0.26,-0.18,-34.28,37.47,-64.76
-0.28,0.19,-0.19,-28.86,42.29,-9.65
-0.38,0.09,-0.13,-33.58,11.78,-16.59
-0.35,-0.01,-0.22,-11.33,-31.48,-19.5
-0.18,0.09,-0.2,-17.44,0.61,23.41
-0.14,0.11,-0.17,-8.36,27.88,38.39
-0.2,0.11,-0.16,-0.32,-0.52,24.61
-0.21,0.12,-0.2,4.58,-19.75,4.87
-0.19,0.1,-0.23,5.47,-41.41,-5.06
-0.17,0.11,-0.25,5.87,-3.1,2.67
-0.22,0.12,-0.25,9.07,4.5,2.63
-0.21,0.12,-0.26,8.47,2.27,6.86
