-0.11,-0.90,0.05,88.79,87.59,105.78
-0.22,0.36,-0.17,-33.84,262.50,228.00
0.28,1.30,-0.19,-25.07,-7.48,104.58
0.28,1.38,-0.20,-37.86,153.89,103.82
-0.53,1.21,-1.14,-89.78,272.20,178.62
-0.61,0.95,-1.52,-67.27,230.69,116.14
0.17,0.87,-1.00,-71.94,25.50,11.61
-0.09,0.83,-1.31,41.12,98.46,12.78
0.12,0.86,-1.88,20.07,28.68,-22.90
0.20,0.90,-2.13,-139.37,-45.16,-25.01
0.18,0.93,-1.84,-316.86,-8.48,-8.39
1.71,0.94,-0.49,-9.38,216.84,-104.57
0.21,1.48,-1.13,-84.91,-188.41,0.87
-0.09,1.49,-1.11,-17.09,-31.99,8.53
-0.19,1.53,-1.03,-3.78,8.02,-0.10
-0.20,1.53,-0.92,-16.10,-89.99,-22.73
-0.12,1.45,-0.89,18.48,-32.19,-9.00
-0.35,1.15,-0.56,72.91,-192.87,-68.28
-0.26,0.88,-0.60,46.88,-273.35,-142.61
-0.31,0.76,-0.38,-32.64,-270.57,-233.26
-0.58,0.41,-0.05,-79.05,-109.70,-222.48
-1.11,0.22,0.16,-28.06,-23.94,-176.14
-0.46,0.18,0.17,-59.76,-63.79,-165.80
-0.35,0.01,0.21,-68.68,-23.61,-135.47
-0.27,-0.03,0.16,-44.00,49.52,-86.64
-0.08,0.06,0.04,-13.34,32.85,-14.58
-0.02,0.07,0.02,-7.88,38.69,14.77
0.17,0.10,-0.09,10.30,53.80,6.52
0.18,0.06,-0.10,-5.59,15.96,-2.70
0.13,0.05,-0.13,-13.60,19.09,1.87
0.14,0.06,-0.13,-8.91,6.90,-7.30
0.08,0.05,-0.12,-12.42,-3.68,-6.86
0.14,0.08,-0.14,-2.31,10.58,6.20
0.15,0.05,-0.16,-4.41,-3.69,-1.57
0.14,0.07,-0.14,-7.43,-3.66,-1.35
0.17,0.07,-0.14,-4.33,-6.97,1.98
0.14,0.05,-0.17,-3.80,4.21,0.05
0.16,0.05,-0.15,-7.40,-3.09,3.82
0.14,0.05,-0.14,-2.63,3.67,2.23
0.14,0.06,-0.12,-4.85,0.81,2.81
0.15,0.06,-0.12,-2.63,0.67,0.23
0.14,0.06,-0.14,-2.09,2.51,2.02
0.14,0.06,-0.15,-4.22,1.24,1.48
0.14,0.05,-0.15,-6.25,-2.00,2.06
0.14,0.05,-0.15,-5.76,0.80,1.88
0.14,0.06,-0.15,-5.80,0.86,1.36
0.14,0.06,-0.15,-5.44,-1.42,2.13
0.14,0.06,-0.16,-5.95,1.87,3.24
0.12,0.06,-0.16,-5.67,6.92,4.85
0.12,0.06,-0.16,-1.98,3.45,0.35
