0.19,0.66,-0.14,224.82,-261.45,151.49
0.39,0.38,-0.76,223.27,-136.25,61.42
0.57,0.35,-1.31,205.32,-23.91,94.73
0.71,0.48,-1.39,66.73,20.04,68.59
0.81,0.66,-1.15,-35.35,24.67,-3.28
0.71,0.78,-1.07,-22.42,-0.29,-17.44
0.74,0.8,-1.24,-22.13,-7.85,-40.12
0.84,0.73,-1.46,-43.03,-38.7,-81.51
0.86,0.12,-1.98,-114.06,23.35,-203.93
0.34,-0.57,-1.97,-316.44,117.64,-259.41
-0.36,-1.0,-1.11,-318.85,152.41,-216.06
-0.26,-1.06,2.12,-318.85,-220.63,-174.6
0.07,0.26,2.35,-103.17,20.85,44.94
0.51,0.87,1.91,-20.49,21.44,20.72
0.4,0.96,1.43,6.0,1.55,17.73
0.39,1.21,1.0,14.79,19.19,8.4
0.37,1.24,0.84,8.55,27.1,29.67
0.39,1.18,0.67,6.12,1.14,68.21
0.27,1.18,0.51,-58.74,-22.56,43.1
0.53,0.98,0.32,-103.21,19.84,29.04
0.21,0.76,0.36,-176.39,107.38,-4.25
0.19,0.23,0.43,-255.43,148.59,-34.57
-0.25,-0.5,0.47,-225.61,217.73,-61.36
-0.55,-0.94,0.81,-197.7,147.15,-108.4
-0.61,-0.28,0.91,-125.88,64.11,-65.39
-0.26,-0.09,0.45,44.2,226.28,57.44
-0.35,0.15,0.28,56.31,150.25,41.86
-0.14,0.19,0.03,3.79,-18.05,-8.6
-0.03,0.15,-0.01,-4.99,-31.91,-7.03
0.12,0.15,-0.06,12.62,10.79,10.44
0.05,0.1,-0.03,9.47,-3.52,-3.17
0.03,0.11,0.04,-8.91,-1.08,-6.16
-0.02,0.08,0.05,-3.6,-7.41,-10.28
0.02,0.09,0.04,-3.37,-3.94,-7.41
0.0,0.07,0.09,-5.29,8.97,-5.65
0.03,0.09,0.07,-2.45,6.8,2.14
0.04,0.11,0.06,4.55,8.92,7.1
0.03,0.09,0.04,-1.22,4.93,3.97
0.07,0.11,0.04,-2.06,3.78,6.19
0.04,0.1,0.05,-4.97,-0.51,2.06
