0.12,-0.32,0.12,97.56,-175.57,-42.62
0.54,-0.23,0.07,217.80,-236.47,-126.72
1.06,0.04,0.38,222.80,-157.55,-216.71
0.99,0.74,0.01,222.80,-83.10,-260.49
0.45,1.17,-0.38,222.81,-35.41,-253.88
0.04,1.89,-0.54,222.70,22.56,-259.48
-0.16,1.90,-0.71,224.13,-33.82,-262.09
-0.49,1.77,-1.14,222.70,136.69,-260.42
-0.86,1.35,-1.51,156.26,127.78,-260.42
-0.60,0.92,-2.31,-62.67,259.90,-260.42
-0.06,0.03,-2.18,-320.88,269.11,-262.09
0.28,-0.90,-0.11,-319.29,205.92,-260.41
-2.12,0.28,-0.84,37.20,-233.86,69.23
0.29,1.04,0.41,-319.25,-268.42,124.94
0.47,0.07,0.03,-264.60,-246.04,40.30
0.83,0.04,-1.16,47.66,-239.33,-155.90
1.07,0.59,-0.48,43.75,-13.91,-56.41
0.82,0.43,-0.84,-192.69,-33.22,21.31
0.62,0.22,-0.48,-62.17,272.43,124.02
-0.00,-0.43,-0.25,-174.27,273.82,-0.28
-0.08,-0.09,-0.34,-164.34,273.83,122.57
-0.72,-0.21,0.01,-57.66,273.70,-40.64
-0.77,-0.16,-0.26,7.13,59.51,-46.23
-0.40,0.11,0.01,-26.68,-68.85,-69.90
-0.14,-0.02,-0.25,-20.64,-107.30,-33.78
-0.05,-0.02,-0.41,18.36,-25.57,-12.12
-0.05,0.06,-0.30,16.76,21.24,-8.24
-0.01,0.10,-0.28,-34.43,0.58,6.54
-0.03,-0.01,-0.32,-26.73,6.68,-13.85
0.01,0.03,-0.37,-1.28,49.86,-4.55
-0.09,0.03,-0.35,5.89,52.77,6.74
-0.08,0.10,-0.32,-5.11,-0.85,0.33
-0.04,0.04,-0.33,-9.88,8.57,14.06
-0.08,-0.06,-0.38,10.25,8.92,17.70
-0.08,0.02,-0.34,0.94,-39.39,-8.41
0.03,0.06,-0.35,-23.94,-18.20,-11.78
-0.02,0.02,-0.31,-12.85,15.02,-12.06
-0.04,0.06,-0.31,-3.83,-0.43,2.10
-0.02,0.04,-0.31,-5.82,-15.78,-1.96
-0.03,0.03,-0.32,0.81,-1.76,4.28
-0.01,0.04,-0.32,-0.48,-2.77,4.66
-0.01,0.05,-0.32,1.68,-13.40,2.13
-0.01,0.03,-0.33,-4.47,-7.34,-0.62
-0.03,0.04,-0.34,0.80,1.50,0.89
-0.03,0.06,-0.35,-6.20,-4.53,0.91
-0.04,0.05,-0.35,-5.47,-0.17,-2.49
-0.04,0.05,-0.35,-0.91,-6.88,1.75
-0.03,0.02,-0.36,-1.79,8.03,3.05
-0.03,0.07,-0.31,-18.75,2.83,-1.81
-0.04,0.02,-0.33,-12.37,-3.45,-3.66
