0.43,1.36,-0.71,224.13,-39.41,149.81
0.78,1.51,-0.97,180.47,-50.78,140.25
0.81,1.44,-0.99,99.25,-1.03,51.22
0.86,1.35,-1.04,41.75,-40.81,21.00
0.92,1.05,-1.73,-0.72,-18.49,-29.37
1.12,0.12,-2.21,-228.06,32.40,-162.93
0.26,0.76,-1.24,-321.38,157.06,-261.30
-1.37,-0.70,-1.67,-321.60,-115.69,-113.92
-0.87,-0.67,0.64,-24.30,-59.93,-89.91
0.92,0.86,0.96,115.03,-60.39,27.56
0.78,0.42,0.68,-24.67,-64.72,-32.41
0.63,0.66,0.77,89.70,11.69,1.09
0.60,0.77,0.75,18.43,-45.52,16.57
0.49,0.56,0.39,42.56,-55.62,39.69
0.28,0.62,0.26,177.74,105.76,128.97
0.17,1.05,0.18,170.39,126.91,151.17
0.16,1.54,0.27,6.29,142.69,132.76
0.43,1.37,0.34,-172.44,220.20,-27.55
-0.41,0.41,0.66,-114.51,271.07,-251.89
-0.60,-0.02,0.93,-118.56,235.09,-261.55
-0.97,-0.16,0.86,-160.68,89.62,-234.11
-0.72,-0.25,0.60,-155.65,38.96,-170.65
-0.35,-0.15,-0.08,-65.55,66.03,-96.76
-0.26,0.07,-0.05,5.42,10.91,-8.79
-0.05,0.13,-0.05,-4.14,36.79,15.50
-0.03,0.08,-0.08,-6.54,13.33,19.94
0.00,0.05,-0.08,-12.92,-1.60,18.53
-0.01,0.10,-0.07,-2.82,-23.76,5.64
0.03,0.07,-0.09,-9.08,-27.55,6.19
-0.01,0.09,-0.10,-3.32,-11.44,6.99
-0.02,0.11,-0.11,-2.68,-13.26,7.77
-0.04,0.09,-0.12,-2.39,-12.83,1.63
-0.02,0.10,-0.14,-2.63,-8.33,4.14
-0.04,0.10,-0.12,-1.17,-4.50,4.74
-0.03,0.10,-0.10,-3.61,-3.76,2.16
-0.04,0.09,-0.09,-5.05,-2.46,1.58
-0.02,0.10,-0.11,-7.32,-2.97,4.68
-0.03,0.10,-0.10,-3.43,-1.04,-0.20
-0.05,0.10,-0.11,-1.91,2.26,0.47
-0.04,0.11,-0.10,-4.25,4.14,-2.45
-0.05,0.10,-0.10,-5.72,2.81,-2.10
-0.06,0.11,-0.10,-5.30,1.35,-0.99
-0.07,0.10,-0.09,-5.89,0.65,-2.89
-0.05,0.10,-0.08,-4.75,0.22,0.75
-0.05,0.10,-0.08,-4.09,0.23,2.86
-0.04,0.11,-0.10,-3.30,-0.87,1.62
-0.04,0.10,-0.10,-2.78,-1.60,1.64
-0.05,0.10,-0.09,-4.17,0.39,0.12
-0.04,0.10,-0.08,-5.12,-0.82,0.52
-0.05,0.10,-0.09,-5.51,-1.71,1.21
