0.11,-0.13,-0.55,41.19,128.32,-47.4
-0.05,0.0,-0.35,27.95,147.44,-13.38
-0.02,0.05,-0.21,32.27,92.96,-26.4
0.02,0.09,-0.18,35.74,102.95,-56.45
-0.05,0.01,-0.16,35.08,111.01,-72.5
0.02,0.11,-0.17,27.54,79.97,-53.7
0.05,0.05,-0.19,21.74,101.77,-44.27
0.1,0.01,-0.19,14.14,98.88,-39.61
0.11,0.06,-0.16,4.93,88.68,-31.16
0.14,0.1,-0.13,-2.97,75.0,-35.39
0.12,0.05,-0.09,-11.0,46.54,-41.26
0.11,0.05,-0.13,-5.25,27.1,-36.74
0.09,0.07,-0.17,-9.23,23.32,-19.09
0.08,-0.02,-0.26,-4.9,30.38,-20.33
-0.02,-0.08,-0.3,-6.89,17.02,-24.07
-0.03,0.11,-0.26,-17.18,3.88,3.3
-0.05,0.04,-0.24,-14.35,-0.77,22.38
-0.02,-0.03,-0.25,-11.8,-9.45,45.46
-0.01,-0.01,-0.24,-14.58,-12.17,55.34
-0.12,-0.1,-0.04,-6.65,-54.81,49.16
-0.04,-0.16,-0.2,25.63,-83.09,41.27
0.0,0.2,-0.23,7.87,-68.57,81.82
0.01,0.0,-0.26,6.62,-90.33,71.58
-0.06,-0.03,-0.11,2.31,-88.79,32.93
-0.1,0.14,-0.15,-7.0,-142.92,42.07
0.09,0.17,-0.17,-7.2,-114.06,46.96
-0.03,0.23,-0.1,-35.81,-84.56,20.1
-0.05,0.12,-0.16,-40.91,-147.86,-11.37
-0.03,0.02,-0.3,-60.38,-160.09,-14.2
-0.08,-0.03,-0.32,-55.02,-210.05,40.46
0.09,-0.02,-0.39,-35.57,-194.25,101.94
0.12,-0.23,-0.37,-7.01,-107.78,109.97
0.15,-0.14,-0.4,4.36,-6.81,98.15
0.06,-0.04,-0.34,-12.73,20.21,88.82
0.04,0.01,-0.32,-15.76,-20.98,66.97
0.07,0.03,-0.26,-12.62,-19.59,44.92
0.07,0.14,-0.22,-13.63,-28.08,30.23
0.05,0.1,-0.12,-7.46,-42.09,-8.45
0.07,0.06,-0.07,0.03,-11.85,-51.1
-0.02,-0.01,0.0,-0.65,0.21,-87.88
