-0.15,0.28,-0.73,-45.9,271.11,174.56
-0.77,0.18,-0.08,52.18,46.02,118.01
-0.76,0.51,-0.91,-67.78,-272.48,-256.82
1.1,0.18,-0.42,-18.48,-267.18,-230.2
0.83,0.29,0.16,-32.27,263.34,74.33
-0.18,-0.11,-0.03,-6.11,168.52,121.96
-0.01,0.01,0.16,15.45,-13.31,-11.37
0.13,0.09,0.08,-29.97,-9.13,-11.43
0.09,0.06,0.04,8.39,25.78,4.08
0.06,0.08,0.06,-1.25,22.73,6.2
0.06,0.07,0.04,-9.43,-1.11,2.01
0.09,0.08,0.03,-5.24,-3.03,0.26
0.08,0.07,0.03,-7.09,0.99,2.45
0.09,0.07,0.04,-7.2,-3.16,1.43
0.08,0.07,0.04,-5.95,-3.1,0.02
0.08,0.07,0.04,-4.16,-0.79,0.69
0.08,0.08,0.04,-4.83,-2.9,1.06
0.08,0.08,0.04,-3.48,-0.98,0.82
0.09,0.08,0.04,-3.89,-0.68,2.49
0.09,0.07,0.04,-4.18,-1.88,0.86
0.09,0.09,0.04,-5.38,-0.58,-0.01
0.09,0.08,0.04,-4.89,-1.7,-0.8
0.08,0.07,0.04,-4.12,0.67,0.96
0.09,0.07,0.04,-4.07,-0.62,0.74
0.08,0.08,0.04,-4.21,1.35,1.32
0.09,0.07,0.04,-3.55,-0.18,3.16
0.09,0.08,0.04,-5.08,0.58,0.83
0.09,0.07,0.04,-4.59,0.61,0.81
0.08,0.07,0.03,-5.21,1.25,0.6
0.09,0.08,0.04,-10.65,-0.85,1.27
0.09,0.08,0.05,-3.37,-1.37,-0.94
0.08,0.07,0.04,-2.7,3.01,2.71
0.09,0.07,0.03,-4.12,-1.03,1.0
0.08,0.07,0.03,-3.03,-0.65,1.15
0.08,0.07,0.03,-4.73,0.02,1.44
0.09,0.08,0.04,-4.03,-0.39,2.67
0.09,0.07,0.04,-3.9,-0.64,0.76
0.08,0.08,0.04,-4.02,0.72,1.72
0.09,0.07,0.03,-3.42,-0.94,0.57
0.08,0.08,0.04,-5.11,-1.28,0.23
