-0.54,0.23,-0.27,-44.48,-134.47,66.74
-0.89,0.06,-0.29,-85.12,-203.51,192.33
-1.46,-0.39,-0.26,-145.31,-133.62,278.99
-1.6,-0.71,-0.43,-179.99,-68.24,279.74
-1.01,0.03,0.11,-167.08,22.88,281.38
-0.21,0.46,0.01,-138.2,-7.98,281.38
0.73,1.01,-0.13,-88.48,-71.51,281.26
1.68,1.27,0.02,-18.07,-88.48,154.09
1.68,1.62,0.4,28.82,-51.79,-26.85
1.15,2.05,0.44,49.9,-3.37,-86.69
0.61,2.19,0.32,38.03,24.37,-49.19
0.65,2.15,0.24,27.6,45.93,-15.51
0.95,2.1,0.17,26.31,66.2,-22.27
1.1,1.82,0.21,50.41,110.53,-120.78
0.61,1.38,0.14,111.95,112.32,-262.12
0.37,0.87,-0.2,173.0,142.69,-262.51
-0.62,0.41,-0.45,211.08,41.19,-262.51
-1.02,0.18,-0.61,172.64,-207.03,-262.52
-0.72,-0.44,-0.48,199.11,-44.1,-262.39
-0.63,-0.64,0.02,121.91,89.77,-245.98
-0.44,-0.09,-0.08,66.69,270.74,-117.73
-0.28,0.07,-0.2,35.69,118.27,-25.18
-0.28,0.21,-0.06,15.43,76.93,-2.56
-0.06,0.11,-0.05,4.2,37.32,29.24
-0.02,0.11,0.05,2.68,30.74,42.36
0.03,0.1,0.0,8.55,39.21,30.41
0.02,0.12,-0.01,4.94,55.23,16.55
0.02,0.12,0.01,-5.52,3.78,1.69
0.02,0.11,0.02,-4.2,-0.35,-7.81
0.0,0.09,0.01,0.65,4.59,-14.84
0.0,0.1,-0.01,-0.2,0.24,-13.21
0.01,0.1,-0.01,-3.06,-5.93,-3.85
0.03,0.1,-0.01,-1.51,-3.83,4.24
0.01,0.1,-0.02,0.55,3.04,4.5
0.03,0.09,-0.03,-0.92,1.08,2.52
0.05,0.1,-0.02,-1.35,2.49,2.16
0.03,0.09,-0.03,-1.16,1.7,-0.79
0.05,0.11,-0.03,-0.78,-0.99,-4.39
0.03,0.1,-0.02,-0.78,2.46,-1.75
0.03,0.1,-0.03,-0.77,1.04,-1.7
