-0.3,0.56,-0.05,-74.39,-110.57,-90.63
-0.26,0.63,0.04,-73.89,-192.18,-115.13
0.24,0.95,0.19,-122.12,-153.61,-67.65
0.29,0.29,-0.38,-124.23,-74.26,-24.22
-0.05,-0.21,-0.71,-56.99,-38.15,-26.06
0.14,-0.27,-0.97,10.98,-21.31,-30.0
0.64,0.33,-0.43,-76.56,-31.87,-7.31
-0.51,0.57,0.08,18.95,-47.46,-46.48
-0.13,0.18,0.18,7.22,24.85,-32.45
-0.4,-0.3,-0.59,-10.7,-44.09,-59.77
-0.33,-0.4,-0.71,44.05,19.61,120.63
-0.11,-0.37,-0.45,0.41,-5.07,53.3
0.13,0.14,-0.26,48.06,25.61,5.97
0.15,0.42,-0.11,89.09,43.35,-4.12
0.21,0.58,0.12,67.6,32.68,-0.82
0.22,0.56,0.14,85.27,28.66,20.02
-0.07,0.52,0.07,126.9,85.07,81.29
-0.09,0.62,0.18,105.58,95.76,59.21
-0.18,0.61,0.28,58.58,87.84,20.36
-0.11,0.54,0.29,45.44,58.52,16.31
-0.16,0.46,0.16,60.74,66.53,27.57
-0.19,0.33,0.03,51.93,73.53,20.69
-0.34,0.11,-0.12,65.84,77.83,28.25
-0.18,0.41,0.22,11.62,27.07,51.59
-0.13,0.19,0.08,-18.29,-58.4,-32.51
-0.04,0.21,0.09,63.69,39.38,35.4
-0.16,0.18,0.15,29.84,40.83,13.61
-0.15,0.23,0.12,44.0,70.86,35.38
-0.16,0.28,0.09,25.47,49.25,29.7
-0.14,0.29,0.02,0.79,3.36,0.24
-0.16,0.25,-0.01,6.04,21.14,2.91
-0.14,0.23,0.03,-7.83,-8.22,-6.64
-0.07,0.25,-0.03,-5.09,1.11,3.48
-0.1,0.2,-0.04,1.38,2.56,11.3
-0.07,0.26,-0.02,-5.12,-11.5,5.57
-0.05,0.25,0.02,2.05,4.83,-5.82
-0.13,0.23,0.04,31.18,41.64,17.26
-0.18,0.34,-0.05,13.44,7.4,12.35
-0.11,0.29,0.01,4.78,5.76,3.47
-0.18,0.25,-0.08,-5.72,-2.36,-7.35
