0.44,-0.06,0.52,16.11,-154.01,-62.91
0.72,0.14,0.48,13.84,54.17,-77.18
0.70,0.41,0.24,-14.84,148.88,-77.75
0.58,0.52,0.26,-21.43,156.89,-60.06
0.22,0.70,0.21,-31.52,160.20,-66.66
-0.08,0.97,0.13,-60.85,148.33,-32.04
0.01,0.70,0.24,-131.81,129.66,36.96
-0.23,0.50,0.21,-131.53,91.65,43.56
-0.12,0.45,0.13,-159.68,57.37,55.11
-0.08,0.77,0.09,-94.51,64.08,46.71
-0.20,0.17,0.11,-64.01,70.37,-6.76
0.03,-0.24,0.02,-41.23,61.10,10.52
0.03,-0.21,0.00,54.14,18.95,-12.99
0.25,-0.15,0.17,56.35,-19.27,-27.84
-0.00,-0.57,0.02,105.83,-59.60,-31.77
-0.04,-0.47,0.03,73.25,-73.21,-27.71
-0.24,-0.19,0.59,105.37,53.44,-65.26
0.38,0.37,0.44,-15.49,-2.90,24.50
0.03,0.17,0.43,-8.50,4.84,3.11
0.19,0.15,0.31,1.07,7.72,1.48
0.09,0.19,0.33,-2.28,-0.96,6.63
0.12,0.20,0.44,-15.22,-1.51,11.24
0.15,0.19,0.39,-16.01,-3.70,9.05
0.26,0.14,0.26,-12.67,-25.88,16.40
0.17,0.15,0.25,18.67,6.01,3.08
0.20,0.15,0.40,7.85,7.88,3.43
-0.13,-0.45,0.76,-57.93,-58.04,88.48
-0.05,-0.88,0.29,-102.99,-230.71,109.00
-0.46,-0.39,-0.26,27.97,-230.15,-166.55
0.14,0.02,-0.34,51.12,-140.99,-94.27
0.07,0.17,-0.23,9.97,-5.65,-3.65
0.21,0.26,0.02,26.25,12.93,25.12
0.11,0.44,-0.01,43.95,-3.50,37.66
0.00,0.74,0.06,49.47,-95.82,-21.46
0.03,0.84,0.08,67.70,-110.72,-47.91
0.16,0.78,-0.07,92.94,-150.63,-47.94
0.35,0.65,0.02,30.12,-116.23,35.78
0.65,0.36,-0.00,9.85,-86.84,85.83
0.59,0.27,0.06,-14.02,-62.04,64.88
0.47,0.12,0.15,-24.85,-6.82,72.60
0.50,0.26,0.16,-33.43,23.10,32.68
0.36,0.13,0.16,-9.98,80.57,-4.40
0.20,0.13,0.13,41.56,-12.30,-14.20
0.19,0.25,0.12,22.64,-3.89,-20.46
0.14,0.16,0.10,10.00,50.75,-14.31
0.12,0.19,0.17,-5.89,49.61,3.89
0.20,0.16,0.17,-32.06,23.03,13.12
0.14,0.15,0.17,-19.39,10.79,6.43
0.18,0.16,0.17,0.15,-1.63,1.44
0.20,0.16,0.17,-1.74,-9.05,2.09
