-0.42,0.17,-0.23,-78.43,-150.33,30.04
-0.53,-0.02,-0.31,-103.52,-118.56,133.47
-0.86,-0.34,-0.39,-141.01,-41.44,264.62
-0.95,-0.2,-0.56,-192.51,64.04,283.27
-0.74,0.16,-0.4,-196.1,-15.61,285.1
-0.54,0.64,-0.11,-191.25,-44.27,285.11
0.1,1.18,0.07,-116.33,-62.24,255.35
0.84,1.7,0.09,-82.75,-12.35,169.18
0.68,1.91,0.42,-54.67,-51.35,61.09
0.38,2.08,0.43,-19.11,8.25,12.7
0.25,2.14,0.4,-6.91,-5.74,3.23
0.27,2.17,0.32,-10.01,-4.8,-2.45
0.26,2.16,0.35,-11.39,-0.51,3.87
0.29,2.14,0.38,-9.34,9.37,1.57
0.32,2.14,0.34,-7.48,-2.23,4.32
0.34,2.16,0.36,-8.18,8.16,2.89
0.35,2.13,0.35,-4.29,16.15,-0.2
0.31,2.15,0.35,-6.08,14.75,-4.73
0.39,2.11,0.38,1.7,11.94,-11.69
0.46,1.93,0.47,29.12,36.94,-55.14
0.5,1.79,0.26,91.95,45.5,-122.16
0.19,1.5,0.12,142.65,23.69,-201.44
-0.22,1.27,-0.14,196.4,25.07,-239.22
-0.5,1.05,-0.34,191.78,-5.87,-242.63
-0.55,0.63,-0.74,185.14,28.25,-248.18
-1.0,0.26,-0.44,110.56,-30.99,-183.01
-0.7,0.24,-0.31,81.95,-55.58,-178.07
-0.43,0.11,-0.27,70.15,-70.08,-169.44
-0.32,0.05,-0.16,38.78,15.47,-95.07
-0.22,0.13,-0.11,23.95,50.98,-46.89
-0.17,0.18,-0.09,15.62,51.22,-28.67
-0.17,0.15,-0.07,11.7,51.89,-9.79
-0.11,0.14,-0.04,1.75,50.82,9.2
-0.05,0.14,-0.02,-1.5,23.41,13.99
-0.01,0.1,-0.02,-8.36,6.18,16.82
0.0,0.11,-0.01,-6.52,0.88,12.18
0.0,0.11,-0.02,-4.45,2.36,7.82
0.0,0.1,-0.03,-2.58,-0.53,2.36
0.0,0.12,-0.02,-2.12,2.19,-0.22
0.0,0.11,-0.04,-2.7,2.73,-0.5
