-0.27,0.11,0.16,-28.66,-156.51,-8.98
-0.31,0.05,0.09,-26.62,-213.69,-38.55
-0.5,0.0,0.14,-72.7,-272.38,-102.51
-0.55,-0.21,-0.09,-45.45,-272.65,-198.41
-0.36,-0.03,-0.26,145.28,-258.8,-175.56
-0.34,-0.13,-0.41,223.46,-56.98,20.92
-0.23,-0.2,-0.4,223.1,183.81,216.03
-0.34,-0.34,-0.27,17.62,263.56,284.33
-0.47,-0.92,-0.16,-110.72,90.2,284.46
-0.29,-0.38,0.0,-186.01,-107.19,264.62
-0.01,0.02,-0.03,-279.34,-152.14,186.33
0.19,0.11,0.1,-318.37,-162.94,98.75
0.17,-0.08,0.17,-255.29,-34.7,-24.04
-0.1,-0.38,0.29,-280.75,-80.3,-140.09
-1.21,-0.46,2.0,-127.95,118.61,-135.99
-0.17,0.2,0.24,167.68,72.25,-73.39
-0.33,0.09,0.0,-84.98,-191.36,-4.03
-0.15,0.02,-0.21,45.95,-185.43,-53.35
0.01,0.31,-0.15,48.54,15.63,-18.22
-0.19,0.24,-0.05,-1.53,108.82,25.43
-0.23,0.17,-0.05,-38.81,-4.88,0.4
-0.15,0.18,-0.03,-83.45,-60.7,-14.36
-0.26,0.06,0.28,-80.44,-62.72,-8.16
-0.05,0.42,0.16,54.75,63.95,-3.3
-0.37,0.2,0.43,-174.62,-39.54,-11.63
-0.15,0.09,-0.12,0.64,-160.36,-35.43
-0.05,0.15,0.02,52.79,-5.92,-26.29
-0.2,0.15,-0.01,32.09,97.54,2.23
-0.22,0.18,0.01,4.97,39.12,39.94
-0.14,0.16,0.02,-24.46,-12.28,41.49
-0.14,0.19,0.09,-58.2,-29.66,13.77
-0.16,0.1,0.1,-46.87,-37.37,-1.83
-0.21,0.1,0.24,-20.26,-46.41,4.89
-0.12,0.2,0.22,-7.44,-1.84,11.84
-0.15,0.15,0.12,-0.33,11.98,0.59
-0.18,0.13,0.08,28.59,3.01,-13.05
-0.16,0.17,0.03,23.68,15.73,-6.78
-0.17,0.17,0.0,27.0,37.46,6.59
-0.18,0.18,0.0,8.94,27.74,3.99
-0.18,0.14,0.01,2.27,-3.21,-12.58
