0.44,-0.34,0.06,1.57,-112.59,-132.22
0.76,-0.49,-0.30,-4.85,-237.28,-234.13
0.68,0.68,-0.45,-74.36,-266.82,-212.93
0.07,1.00,-0.17,-102.73,-56.51,-98.54
0.12,1.27,-0.30,-33.05,-38.76,5.47
0.35,1.29,-0.70,-0.02,-5.62,30.68
0.29,1.24,-0.99,-14.30,24.59,44.28
0.20,0.90,-1.07,2.71,23.52,83.82
0.72,0.57,-1.17,-107.65,-51.86,78.15
1.31,-0.00,-1.69,-135.09,-50.75,41.90
0.45,0.16,-0.53,-318.75,-155.67,-118.17
-0.03,1.13,-1.51,-134.22,19.14,-5.21
-0.12,1.25,-0.89,40.35,79.32,-29.07
0.24,1.24,-0.89,3.30,-34.01,19.03
0.29,1.34,-1.02,17.70,2.26,3.77
0.39,1.27,-0.83,-12.78,45.49,-2.52
0.29,1.01,-0.61,17.22,64.44,12.67
0.59,1.04,-0.53,-47.76,175.40,80.34
0.66,0.94,-0.79,31.80,188.00,136.47
0.84,0.80,-0.65,-0.11,38.01,186.81
0.45,0.92,-0.41,81.22,192.64,269.22
-0.02,0.50,-0.10,153.56,149.15,282.59
1.14,-0.90,0.29,-82.58,-129.70,285.77
0.24,-0.01,0.15,-112.60,3.71,65.26
-0.12,0.09,0.14,82.69,-19.05,-95.43
0.00,0.21,0.12,9.06,-35.53,-16.92
0.02,0.08,0.08,-15.43,-23.43,5.48
-0.12,0.12,0.09,-18.45,28.47,-3.82
-0.05,0.08,0.05,-12.00,-21.31,10.02
-0.05,0.10,0.06,-3.26,24.02,-5.85
-0.05,0.11,0.11,0.51,-3.19,3.72
-0.02,0.11,0.09,-10.70,-2.64,4.50
-0.05,0.10,0.06,-15.38,1.75,3.29
-0.04,0.12,0.04,-0.77,-19.77,3.20
-0.04,0.12,0.03,-10.14,0.97,0.05
-0.07,0.11,0.04,-2.44,-2.87,-1.25
-0.06,0.11,0.07,6.85,-25.81,8.32
0.01,0.10,0.08,-8.91,6.68,5.32
-0.04,0.10,0.07,-8.25,10.04,2.00
-0.03,0.12,0.05,-5.44,10.69,-0.85
-0.05,0.09,0.04,-5.33,-1.91,0.63
-0.05,0.11,0.05,-7.91,1.89,0.33
-0.05,0.11,0.05,-8.04,5.14,4.83
-0.06,0.11,0.07,-7.40,7.44,8.18
-0.04,0.10,0.07,-8.43,10.15,4.12
-0.05,0.12,0.08,-8.70,4.71,3.73
-0.04,0.12,0.07,-2.27,2.66,4.19
-0.04,0.10,0.06,-8.85,5.51,4.65
-0.04,0.11,0.07,-8.90,4.91,2.73
-0.06,0.11,0.07,-3.97,4.86,-0.23
