-0.16,0.04,0.06,-65.81,128.71,44.68
-0.1,0.01,0.12,-47.57,61.58,39.27
-0.04,-0.01,0.12,-12.32,86.28,20.91
-0.08,0.03,0.0,55.34,28.73,-45.4
-0.09,0.18,0.0,27.7,55.15,-23.18
-0.15,0.2,0.0,8.89,34.82,-5.56
-0.1,0.13,0.06,-21.65,-9.04,15.09
-0.08,0.09,0.09,-33.97,6.6,25.03
-0.11,0.0,0.12,-28.11,17.08,22.4
-0.16,0.04,0.08,8.16,-26.69,-3.18
-0.09,0.13,0.06,9.49,-42.57,-10.95
-0.12,0.1,0.05,1.38,-35.53,-1.84
-0.09,0.05,0.02,-2.42,-46.99,-2.65
-0.05,0.06,0.01,-8.6,-31.73,2.74
-0.07,0.11,0.05,-9.53,0.48,9.24
-0.12,0.18,0.02,12.92,-53.75,-9.57
-0.03,0.16,0.02,12.98,-79.76,-12.72
-0.03,0.11,-0.01,17.82,-57.94,-18.79
0.06,0.08,-0.09,0.5,-46.18,-0.93
0.02,0.04,-0.05,-8.99,14.36,6.59
-0.07,0.1,-0.07,22.15,-23.46,-16.77
0.0,0.19,-0.1,11.39,-49.59,-16.97
0.05,0.18,-0.09,-21.03,3.23,15.61
0.0,0.1,-0.08,-30.31,29.97,29.52
-0.06,0.1,-0.11,-27.52,17.43,26.55
-0.04,0.09,-0.12,-27.29,22.33,34.03
-0.15,0.02,-0.17,-2.83,-23.2,17.27
-0.01,0.12,-0.18,-13.06,-30.86,0.19
-0.09,0.17,-0.18,-24.97,11.15,0.22
-0.16,0.02,-0.21,4.65,0.15,18.63
-0.22,0.18,-0.19,18.96,-63.59,6.4
-0.17,0.2,-0.17,-4.55,-25.88,5.05
-0.23,0.14,-0.16,-12.36,-0.37,14.97
-0.23,0.14,-0.19,-2.73,-19.78,-0.41
-0.24,0.1,-0.2,4.39,-18.24,-11.88
-0.21,0.08,-0.19,-7.24,12.46,-3.95
-0.33,0.09,-0.18,-4.92,38.28,3.94
-0.29,0.13,-0.2,-9.09,-5.89,-19.87
-0.26,0.15,-0.19,4.73,2.61,0.26
-0.21,0.1,-0.21,16.84,-11.21,-1.82
-0.21,0.16,-0.2,11.68,-12.99,-9.29
-0.18,0.15,-0.2,15.49,-14.66,-1.93
-0.11,0.12,-0.18,3.16,-0.41,4.12
-0.13,0.08,-0.14,7.03,2.34,-1.7
-0.14,0.1,-0.13,15.88,-3.13,-8.29
-0.15,0.14,-0.15,17.48,-0.05,-7.04
-0.2,0.16,-0.13,2.69,-4.55,-3.6
-0.15,0.18,-0.11,7.58,-0.91,1.67
-0.16,0.18,-0.03,19.12,22.1,5.91
-0.13,-0.09,-0.07,48.83,-91.44,15.87
