-0.00,0.24,-0.92,2.44,70.32,160.18
-0.09,0.46,-0.93,-5.10,98.59,161.55
-0.06,0.61,-0.99,-22.06,56.59,113.61
-0.10,0.74,-1.14,-40.77,47.80,93.96
-0.15,0.94,-1.41,-67.40,51.56,85.77
-0.22,1.26,-1.62,-119.59,-5.26,54.09
0.28,1.46,-1.07,-189.10,-169.48,-64.39
1.11,1.51,-0.32,-173.55,-267.77,-232.68
1.94,1.50,-0.49,-140.11,-268.21,-221.47
1.38,0.72,-0.61,-207.61,-53.80,-214.57
0.60,0.40,-0.47,-162.59,35.04,-264.05
0.11,-0.14,-1.00,-113.66,23.46,-133.42
0.00,-0.69,-1.13,-59.67,51.94,-113.12
0.24,-1.09,-1.10,-20.95,43.05,-95.80
1.93,-0.14,0.12,68.01,-50.81,22.33
0.77,0.36,-0.34,33.28,0.68,-100.42
0.09,-0.23,-0.41,-1.35,32.18,24.57
-0.27,-0.82,-0.94,-29.20,24.77,-3.25
0.08,-0.44,-0.79,-2.17,68.90,85.74
-0.10,-0.31,-0.81,58.68,149.19,168.32
-0.12,-0.11,-0.91,32.32,221.06,211.70
0.25,0.18,-0.80,-38.30,227.27,176.30
0.45,0.54,-0.52,-6.81,116.52,128.65
0.60,0.90,-0.38,67.01,-12.15,108.72
0.59,0.94,-0.41,52.32,37.40,54.15
0.48,0.98,-0.69,73.16,-1.06,-7.39
0.31,0.77,-0.97,83.23,53.75,16.05
0.26,0.50,-1.03,98.00,44.26,12.88
0.13,0.33,-0.98,81.08,61.28,-18.40
-0.05,0.24,-1.00,21.46,5.95,-57.14
0.06,0.31,-0.97,-5.57,-38.95,-39.24
0.03,0.28,-0.82,7.09,-57.84,9.09
0.14,0.24,-0.77,-13.29,-41.92,-28.01
0.23,0.24,-0.83,-21.72,-21.16,-12.82
0.26,0.25,-0.81,-17.26,-6.77,1.37
0.26,0.25,-0.81,-5.46,-4.31,10.69
0.30,0.23,-0.80,-0.40,9.54,13.42
0.24,0.24,-0.79,6.48,22.44,3.17
0.22,0.25,-0.80,12.83,28.25,7.16
0.21,0.26,-0.82,10.62,16.39,-4.76
0.22,0.28,-0.84,13.17,13.28,-7.74
0.21,0.28,-0.84,8.62,14.38,-6.50
0.21,0.27,-0.85,3.92,6.47,-6.17
0.19,0.25,-0.82,-0.81,-1.82,-6.44
0.20,0.26,-0.81,-4.37,-10.25,-10.08
0.22,0.23,-0.80,-4.68,-10.13,-4.94
0.23,0.23,-0.81,-4.22,-0.55,4.89
0.24,0.24,-0.79,-4.26,0.30,1.63
0.24,0.25,-0.78,-2.69,2.91,-2.28
0.26,0.23,-0.80,0.69,9.57,0.47
