0.06,-0.15,0.15,-20.52,-17.08,5.27
0.2,0.2,0.15,-25.89,-27.17,10.28
-0.1,0.13,0.05,46.57,-19.47,-35.28
-0.17,0.24,0.07,68.01,-39.41,-31.2
0.0,0.23,0.03,41.56,-67.67,24.8
0.13,-0.02,0.0,23.28,-53.63,95.28
0.12,-0.26,0.1,18.65,-112.58,71.3
0.15,0.17,0.34,-9.15,-92.7,-28.94
-0.09,0.27,0.28,-9.78,-28.27,-59.29
0.06,0.33,0.3,13.43,-43.86,-21.73
0.08,0.3,0.33,-6.38,-26.6,-8.46
0.09,0.04,0.3,-4.07,-4.98,12.79
0.07,-0.21,0.14,22.34,-44.49,8.99
0.18,0.05,0.23,6.53,-50.97,13.86
0.0,0.29,0.2,8.48,-22.37,-27.39
0.04,0.05,0.11,4.58,14.2,15.46
-0.04,0.17,0.12,20.81,-37.88,12.6
0.03,0.25,0.12,13.67,-52.02,-3.28
-0.02,0.14,0.22,1.85,-49.46,6.77
0.15,-0.02,0.18,18.86,-56.86,28.77
0.07,-0.09,0.16,21.26,-37.69,33.73
0.08,0.02,0.22,27.26,-63.11,14.48
-0.1,0.23,0.14,69.37,-76.77,-19.1
0.03,0.41,0.21,27.9,-68.22,-5.88
0.05,0.34,0.28,-1.74,-41.67,3.14
0.08,0.35,0.36,-19.24,-32.93,2.65
0.17,0.08,0.27,-11.99,-45.78,9.25
0.2,-0.03,0.23,4.93,-28.25,18.48
0.19,-0.14,0.25,-20.45,-36.17,13.21
0.07,0.18,0.13,6.96,-17.71,-2.96
-0.06,0.19,0.07,10.81,-59.3,-9.93
0.0,0.31,0.13,3.45,-26.48,11.58
-0.03,0.09,0.05,20.18,-40.2,22.52
-0.02,-0.05,-0.01,14.38,-75.87,34.29
0.72,0.35,0.4,278.92,-272.25,-120.07
1.06,0.79,-0.82,279.09,-197.85,-63.42
0.7,0.15,-1.43,-255.08,48.92,-235.97
-0.76,0.26,0.84,-234.47,209.5,22.59
0.67,0.18,0.15,-51.72,225.25,127.87
0.51,0.38,-0.56,145.76,2.76,262.34
0.4,0.33,-0.17,-19.28,205.89,212.62
0.45,0.03,0.32,-258.92,169.54,93.0
0.38,-0.11,0.24,-230.79,161.02,-52.18
0.02,-0.17,0.21,-105.24,234.84,-86.21
-0.03,-0.02,0.08,23.16,146.39,-51.88
-0.06,0.12,0.03,28.5,151.88,-28.04
0.0,0.16,-0.09,22.19,111.97,-11.97
0.04,0.13,-0.11,5.94,51.92,-9.54
0.13,-0.16,-0.18,-14.32,33.63,22.39
0.23,-0.24,0.05,-34.05,10.1,48.48
