-0.79,1.78,0.28,29.46,94.26,43.92
-0.53,2.21,0.29,73.22,90.74,42.82
-0.36,2.30,0.09,24.86,41.11,23.52
-0.54,2.23,-0.02,22.40,37.56,56.77
-0.30,2.06,0.03,-62.97,98.56,225.75
-0.48,1.60,-0.17,-58.69,139.13,285.64
-0.49,1.15,-0.33,-62.07,66.19,285.68
0.19,0.21,-0.23,-124.99,-59.05,285.82
0.43,0.10,-0.09,-234.02,-89.71,283.99
-0.31,-0.99,-0.18,-68.91,145.83,225.00
0.77,-0.97,0.18,-98.92,-261.54,248.81
0.21,0.03,0.15,-1.57,-267.35,-83.18
0.26,0.06,-0.06,102.00,-82.26,-70.14
0.07,0.23,-0.01,11.36,-13.32,-44.22
0.04,0.13,-0.13,-3.98,-28.04,-7.92
0.02,0.13,-0.04,-1.94,36.82,-20.35
-0.07,0.08,-0.03,-14.12,32.77,-11.82
-0.03,0.09,-0.01,-4.80,13.78,-3.12
0.00,0.10,0.01,-10.53,23.47,2.37
-0.02,0.11,0.00,-4.80,8.21,1.42
0.01,0.13,-0.01,-4.00,-2.55,5.95
0.01,0.12,-0.02,-12.19,-10.22,10.06
0.02,0.11,-0.04,-11.66,-5.28,9.25
0.03,0.10,-0.02,-6.25,7.25,10.59
-0.02,0.11,0.01,-2.31,20.91,7.91
0.00,0.11,0.01,0.17,9.20,1.22
-0.02,0.09,0.01,-7.71,-3.94,-0.62
-0.00,0.10,-0.01,-6.40,-4.89,-4.36
-0.05,0.14,-0.00,-5.10,8.91,1.06
-0.01,0.10,-0.01,-2.88,-4.76,-0.56
-0.01,0.12,-0.00,-10.25,5.33,-0.27
-0.02,0.09,0.01,-9.60,12.81,6.94
-0.01,0.10,0.01,-10.59,3.62,8.62
-0.01,0.10,0.00,-2.15,5.08,5.32
-0.01,0.11,-0.00,-0.28,3.00,1.57
-0.02,0.11,0.00,-3.07,4.03,1.09
-0.02,0.10,0.00,-8.84,-3.81,1.63
-0.03,0.11,0.01,-5.37,-0.57,1.61
-0.02,0.12,0.00,-4.18,1.16,3.09
-0.02,0.13,0.00,-8.65,4.83,3.07
0.02,0.12,-0.01,-19.52,25.64,3.17
-0.05,0.10,0.01,-6.21,12.17,-1.64
-0.03,0.11,0.01,-1.22,-1.62,-4.01
-0.02,0.10,0.02,-11.38,0.36,2.77
-0.02,0.09,0.01,-4.20,-3.20,2.04
-0.01,0.11,0.00,-5.28,1.22,0.53
-0.03,0.11,-0.01,-8.17,0.53,2.37
-0.01,0.11,-0.01,-9.37,2.09,4.00
-0.02,0.10,-0.00,-8.74,1.47,4.91
-0.02,0.10,0.01,-6.34,3.99,4.39
