-0.43,0.12,-1.16,-61.86,45.72,170.57
-0.25,0.64,-1.06,-77.47,-31.57,112.01
0.09,1.11,-0.81,-71.50,-98.79,37.94
0.23,1.21,-0.59,-82.10,-179.54,-65.12
0.23,1.15,-0.49,-88.80,-103.98,-78.89
0.49,0.99,-0.29,-89.24,-105.39,-76.26
0.75,1.00,-0.19,-92.39,-75.58,-87.23
0.62,0.90,-0.20,-72.68,-39.26,-117.03
0.36,0.54,-0.50,-11.66,-1.16,-141.93
-0.21,-0.27,-0.90,-93.40,91.21,-138.36
-0.61,-1.03,-0.92,-78.34,85.97,-214.46
-0.87,-0.76,0.22,65.44,-63.03,81.36
-0.48,0.67,-0.39,0.88,-34.52,-114.25
0.18,-0.98,-0.79,-16.35,-95.87,-155.55
-0.54,-0.66,-0.73,0.54,74.76,80.20
-0.10,-0.34,-0.55,-16.36,46.10,53.01
0.13,0.01,-0.69,16.17,71.15,57.24
0.20,0.36,-0.60,25.64,69.12,79.27
0.38,0.55,-0.55,9.72,83.65,107.74
0.41,0.67,-0.46,21.06,81.26,96.62
0.30,0.72,-0.40,32.56,45.21,57.14
0.28,0.75,-0.46,42.76,33.37,36.54
0.10,0.54,-0.61,52.08,37.53,1.01
0.03,0.40,-0.75,46.04,49.78,-32.27
-0.03,0.35,-0.71,34.40,54.83,-25.61
-0.01,0.32,-0.85,13.59,110.82,4.42
-0.13,0.36,-0.88,20.23,103.73,64.47
0.13,0.33,-0.88,17.32,-33.77,-7.48
0.20,0.33,-0.84,17.14,-10.89,4.06
0.18,0.30,-0.80,7.49,8.79,14.13
0.17,0.30,-0.82,10.13,25.36,0.30
0.11,0.29,-0.84,-5.28,23.93,-16.67
0.11,0.30,-0.82,-6.08,-0.51,-16.03
0.11,0.28,-0.80,0.95,-1.64,-0.75
0.10,0.27,-0.78,1.89,-11.84,-2.36
0.15,0.24,-0.78,-3.03,-11.11,1.36
0.18,0.26,-0.77,1.15,8.59,16.35
0.20,0.27,-0.75,0.21,9.65,11.08
0.19,0.26,-0.77,6.24,4.46,-7.04
0.17,0.25,-0.80,5.83,12.94,-6.00
0.15,0.26,-0.79,2.72,9.68,-8.65
0.15,0.27,-0.77,1.54,6.69,-7.82
0.15,0.27,-0.79,4.70,6.33,-9.02
0.14,0.27,-0.81,1.02,4.76,-7.88
0.15,0.29,-0.79,-7.11,-5.79,-11.10
0.17,0.28,-0.79,-8.58,-9.42,-13.22
0.20,0.31,-0.76,-7.86,-12.16,-15.49
0.21,0.27,-0.78,-4.89,-7.82,-18.54
0.21,0.21,-0.86,2.84,16.41,2.52
0.21,0.24,-0.87,3.28,30.46,28.48
